Geo_FIPS;TotalPop90;TotalHH90;White90;Black90;Native90;Asian90;Other90;HUnits90;RHUnits90;R0k90;R0k0p90;R0k1p90;R0k2p90;R0k3p90;R0k4p90;R0kNCp90;R10k90;R10k0p90;R10k1p90;R10k2p90;R10k3p90;R10k4p90;R10kNCp90;R20k90;R20k0p90;R20k1p90;R20k2p90;R20k3p90;R20k4p90;R20kNCp90;R35kp90;R35k0p90;R35k1p90;R35k2p90;R35k3p90;R35k4p90;R35kNCp90;R50kp90;R50k0p90;R50k1p90;R50k2p90;R50k3p90;R50k4p90;R50kNCp90;OHUnits90;O0k90;O0k0p90;O0k1p90;O0k2p90;O0k3p90;O0k4p90;O0kNCp90;O10k90;O10k0p90;O10k1p90;O10k2p90;O10k3p90;O10k4p90;O10kNCp90;O20k90;O20k0p90;O20k1p90;O20k2p90;O20k3p90;O20k4p90;O20kNCp90;O35kp90;O35k0p90;O35k1p90;O35k2p90;O35k3p90;O35k4p90;O35kNCp90;O50kp90;O50k0p90;O50k1p90;O50k2p90;O50k3p90;O50k4p90;O50kNCp90
53061051905;6578;2369;5912;70;73;490;33;2479;866;77;0;0;0;5;72;0;130;0;20;9;9;92;0;305;54;22;107;85;37;0;199;82;43;56;14;0;4;155;142;13;0;0;0;0;1258;22;0;0;0;0;22;0;95;22;14;11;12;36;0;278;137;19;27;39;56;0;395;124;109;105;45;12;0;468;347;85;36;0;0;0
53061051906;7554;2521;6825;43;64;595;27;2503;191;19;0;0;0;0;6;13;27;0;0;5;0;22;0;69;4;37;0;14;14;0;48;18;5;14;11;0;0;28;28;0;0;0;0;0;1990;28;0;0;0;0;28;0;82;20;0;0;0;62;0;327;107;33;50;43;94;0;505;149;141;92;65;58;0;1048;633;252;145;0;18;0
53061051907;8780;2741;8164;63;80;373;100;2815;360;45;0;0;0;0;45;0;35;0;0;0;0;35;0;93;0;10;12;26;45;0;132;49;64;19;0;0;0;55;24;19;0;0;0;12;2214;35;11;0;0;9;15;0;87;28;9;13;5;32;0;467;98;53;59;109;148;0;626;167;143;147;113;56;0;999;675;261;44;13;6;0
53061051908;6285;2267;5967;26;19;265;8;2352;180;8;0;0;0;0;0;8;59;19;0;14;0;26;0;52;23;7;13;9;0;0;29;15;4;10;0;0;0;32;19;13;0;0;0;0;1412;25;0;0;0;0;25;0;60;24;15;0;0;21;0;301;123;8;28;15;127;0;370;92;91;89;75;23;0;656;365;182;102;7;0;0
53061051909;5375;1848;5104;40;71;160;0;2114;782;50;0;0;0;0;27;23;163;0;0;0;7;151;5;206;14;21;94;7;70;0;190;108;59;13;10;0;0;173;159;14;0;0;0;0;1016;18;0;0;0;0;13;5;67;12;11;5;6;33;0;107;54;14;0;6;33;0;285;124;47;96;12;6;0;539;334;107;61;33;4;0
53061051910;9630;3434;9132;29;87;340;42;3605;1173;55;0;0;6;0;32;17;207;5;7;10;0;185;0;392;16;81;155;52;88;0;260;140;84;36;0;0;0;259;215;44;0;0;0;0;1749;7;0;0;0;0;0;7;84;10;32;0;19;23;0;265;74;30;55;33;73;0;499;78;148;156;80;37;0;894;635;149;53;39;18;0
53061051911;5549;1803;5374;56;0;91;28;1857;186;24;0;0;0;0;20;4;23;0;0;0;0;23;0;46;0;15;20;0;11;0;39;13;11;0;7;8;0;54;45;9;0;0;0;0;1251;26;0;0;5;0;7;14;65;23;8;7;10;17;0;141;47;12;13;0;69;0;326;91;92;59;43;41;0;693;399;143;96;42;13;0
53061051912;2069;707;2025;0;11;22;11;701;66;0;0;0;0;0;0;0;9;4;0;0;0;5;0;17;4;13;0;0;0;0;24;0;5;0;19;0;0;16;16;0;0;0;0;0;451;5;0;0;0;0;5;0;4;0;4;0;0;0;0;45;24;6;0;9;6;0;123;25;33;41;16;8;0;274;123;73;22;30;18;8
53061052001;8430;3310;7842;49;25;506;8;3509;1094;80;0;0;0;0;61;19;94;0;8;12;16;58;0;449;0;163;166;54;66;0;210;129;26;55;0;0;0;261;179;58;24;0;0;0;1932;17;0;0;0;0;6;11;57;10;9;0;12;26;0;212;70;27;0;17;98;0;372;63;53;93;59;104;0;1274;651;250;120;173;80;0
53061052002;6366;1910;5872;30;27;401;36;1958;198;0;0;0;0;0;0;0;12;0;0;4;8;0;0;20;0;3;3;0;14;0;47;0;8;32;7;0;0;119;72;38;9;0;0;0;1566;0;0;0;0;0;0;0;35;7;0;0;7;21;0;244;43;9;16;85;91;0;496;45;130;176;123;22;0;791;472;214;78;14;13;0
53061052003;910;313;892;0;0;18;0;375;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;0;0;0;0;0;0;0;12;0;0;6;6;0;0;29;29;0;0;0;0;0;33;0;0;14;13;6;0;156;111;15;30;0;0;0
53061052104;1191;437;1112;30;4;45;0;452;76;11;0;0;6;0;0;5;23;0;0;6;17;0;0;31;0;5;26;0;0;0;6;0;0;6;0;0;0;5;5;0;0;0;0;0;261;21;0;16;0;5;0;0;23;10;6;0;7;0;0;63;63;0;0;0;0;0;62;31;23;3;5;0;0;92;49;19;4;12;8;0
53061052105;1857;607;1831;0;15;11;0;615;98;13;0;0;0;0;9;4;25;4;0;0;0;21;0;18;0;15;0;0;0;3;25;13;8;0;0;0;4;17;12;0;0;0;0;5;299;5;0;0;0;0;5;0;17;4;0;0;0;13;0;38;17;0;7;7;7;0;95;14;20;19;12;30;0;144;98;25;17;4;0;0
53061052106;6562;1990;6030;60;74;338;60;2021;250;8;0;0;0;0;8;0;22;0;0;0;0;22;0;81;7;20;0;17;37;0;68;0;20;30;0;18;0;71;40;7;7;0;0;17;1540;43;0;0;0;0;37;6;59;14;7;0;5;33;0;182;34;8;19;43;78;0;493;90;100;122;91;90;0;763;398;206;123;29;7;0
53061052107;2992;948;2880;16;4;92;0;978;112;8;0;0;0;0;8;0;18;0;5;13;0;0;0;25;6;0;0;0;19;0;31;5;0;12;8;6;0;30;24;0;0;0;6;0;530;21;8;0;0;0;6;7;20;7;6;0;0;7;0;82;28;26;0;0;28;0;144;32;46;18;21;27;0;263;161;34;46;7;15;0
53061052108;4522;1510;4350;6;24;74;68;1535;169;0;0;0;0;0;0;0;52;0;0;10;9;24;9;53;22;16;15;0;0;0;26;9;7;0;0;0;10;38;33;5;0;0;0;0;1034;18;13;0;0;0;5;0;63;19;0;0;0;44;0;195;61;0;41;11;82;0;205;66;46;33;27;33;0;553;331;89;102;18;13;0
53061052109;3845;1243;3693;16;61;70;5;1276;73;21;0;0;0;0;21;0;15;0;0;0;4;11;0;17;0;8;5;0;4;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;720;5;0;0;0;0;5;0;21;4;0;6;0;11;0;167;64;7;22;27;47;0;231;73;69;57;14;18;0;296;169;65;45;13;4;0
53061052201;8418;2665;7802;173;248;55;140;2747;980;232;12;14;16;0;152;38;265;8;30;30;45;143;9;251;39;76;69;55;12;0;126;87;24;15;0;0;0;106;81;17;8;0;0;0;1322;131;27;21;25;0;51;7;145;80;6;35;8;16;0;297;106;51;64;29;47;0;361;124;97;53;65;22;0;388;289;63;31;0;5;0
53061052202;5533;1835;5390;6;56;54;27;1884;127;10;0;0;0;0;10;0;40;10;6;7;0;17;0;31;9;0;9;13;0;0;39;19;14;3;0;3;0;7;4;3;0;0;0;0;1046;45;0;7;0;0;38;0;75;28;0;8;0;39;0;224;80;31;27;19;67;0;352;123;104;75;50;0;0;350;238;87;21;0;4;0
53061052301;3610;1161;3547;0;54;9;0;1210;98;9;0;0;0;0;9;0;24;0;6;0;0;12;6;27;6;4;7;10;0;0;23;13;0;5;0;0;5;15;15;0;0;0;0;0;586;10;0;0;0;0;10;0;26;7;0;0;0;19;0;141;52;29;5;28;27;0;165;110;23;10;4;18;0;244;200;15;16;0;13;0
53061052302;2983;980;2802;8;55;99;19;996;115;24;0;0;0;0;19;5;6;0;0;6;0;0;0;41;13;8;0;6;14;0;30;15;9;0;0;0;6;14;14;0;0;0;0;0;588;31;0;0;0;6;12;13;51;13;10;0;0;28;0;99;39;0;23;11;26;0;147;57;9;29;16;36;0;260;182;31;25;18;4;0
53061052400;6648;2506;6491;31;38;88;0;2617;1170;240;27;23;44;0;132;14;289;42;24;51;24;136;12;382;117;149;62;28;13;13;135;109;26;0;0;0;0;124;100;11;13;0;0;0;1207;86;0;7;0;26;43;10;150;48;22;25;6;49;0;280;159;24;9;43;45;0;318;180;64;32;37;5;0;373;278;75;20;0;0;0
53061052501;5143;1746;5010;4;34;95;0;1780;301;17;0;0;6;0;11;0;56;0;0;8;14;27;7;123;20;53;17;21;12;0;49;17;28;4;0;0;0;56;49;0;0;0;0;7;1030;53;0;7;0;8;29;9;97;66;0;0;9;22;0;180;43;21;34;34;48;0;372;125;85;105;41;16;0;328;266;49;7;6;0;0
53061052502;3549;1207;3487;0;23;23;16;1242;156;40;0;0;0;0;26;14;32;0;0;0;5;27;0;48;8;30;0;10;0;0;22;16;0;6;0;0;0;14;14;0;0;0;0;0;789;47;0;3;4;0;35;5;83;34;15;0;5;29;0;115;46;21;3;27;18;0;216;142;22;38;14;0;0;328;275;41;12;0;0;0
53061052601;7740;2739;7460;26;159;28;67;2811;894;234;10;20;67;22;76;39;168;22;16;0;35;95;0;243;83;97;31;18;7;7;141;99;22;15;0;5;0;108;80;10;10;0;0;8;1635;28;10;9;0;0;0;9;138;72;10;13;0;43;0;350;124;38;64;48;76;0;516;173;162;79;54;48;0;603;412;121;59;4;7;0
53061052602;4354;1523;4222;21;42;69;0;2327;291;97;0;0;22;14;52;9;35;4;0;0;7;24;0;84;32;12;11;12;17;0;30;19;6;5;0;0;0;45;45;0;0;0;0;0;862;16;0;0;0;0;16;0;59;26;7;0;0;26;0;158;44;30;12;48;24;0;259;79;66;52;38;24;0;370;266;51;29;8;16;0
53061052701;1449;458;1407;0;34;0;8;522;56;0;0;0;0;0;0;0;7;0;0;7;0;0;0;14;0;0;14;0;0;0;32;32;0;0;0;0;0;3;0;3;0;0;0;0;181;0;0;0;0;0;0;0;18;18;0;0;0;0;0;15;8;0;0;7;0;0;63;25;21;17;0;0;0;85;45;34;6;0;0;0
53061052702;4198;1291;4066;0;20;73;39;1334;141;0;0;0;0;0;0;0;25;0;0;0;0;25;0;55;18;10;20;0;7;0;5;0;0;5;0;0;0;56;56;0;0;0;0;0;764;22;0;0;0;0;22;0;37;29;0;0;0;8;0;183;102;14;16;25;26;0;218;71;35;83;29;0;0;304;213;56;27;8;0;0
53061052703;2069;698;2050;0;12;0;7;716;187;21;0;0;0;0;21;0;22;0;0;6;4;12;0;74;5;29;19;16;5;0;61;41;20;0;0;0;0;9;9;0;0;0;0;0;416;23;0;0;0;0;23;0;42;6;7;0;6;23;0;119;60;7;16;12;24;0;120;48;50;16;6;0;0;112;95;17;0;0;0;0
53061052802;7171;2385;6916;16;53;138;48;2562;448;43;0;0;0;0;35;8;81;0;0;0;8;65;8;90;8;18;28;29;7;0;138;76;20;32;10;0;0;96;77;12;7;0;0;0;1666;47;0;5;6;0;36;0;116;27;0;6;12;71;0;362;114;45;82;64;57;0;471;204;137;103;27;0;0;670;567;84;19;0;0;0
53061052803;3833;1216;3707;13;17;34;62;1181;138;14;0;0;0;0;14;0;31;0;0;0;4;27;0;34;0;17;12;0;0;5;23;5;18;0;0;0;0;36;30;0;0;0;0;6;651;23;5;0;0;0;18;0;19;0;8;0;0;11;0;192;27;50;62;26;27;0;202;91;61;40;10;0;0;215;170;40;5;0;0;0
53061052804;5388;1691;5169;14;60;75;70;1735;313;14;0;0;0;0;10;4;43;0;0;21;0;20;2;129;18;7;38;41;23;2;73;31;34;6;0;0;2;54;50;4;0;0;0;0;1272;40;7;0;0;7;26;0;97;5;0;7;17;68;0;280;96;28;62;48;46;0;372;202;96;49;11;14;0;483;403;75;0;5;0;0
53061052901;6353;2735;6114;27;80;44;88;2751;1252;281;21;13;62;15;163;7;292;19;0;69;40;149;15;438;78;153;172;15;20;0;149;133;16;0;0;0;0;92;84;0;0;0;0;8;1042;63;7;0;15;0;41;0;121;29;36;16;15;25;0;276;189;24;7;25;31;0;267;148;74;16;29;0;0;315;263;45;7;0;0;0
53061052902;6953;2701;6614;15;179;112;33;2883;1291;304;29;11;21;25;212;6;325;13;27;30;56;199;0;307;65;71;113;49;9;0;239;181;35;17;0;0;6;116;109;7;0;0;0;0;1138;94;16;32;17;16;13;0;173;88;0;12;17;56;0;274;85;8;58;61;62;0;340;134;109;71;18;8;0;257;237;13;7;0;0;0
53061053098;7103;2564;5775;26;1204;61;37;4026;466;92;4;5;13;0;46;24;99;18;19;5;7;40;10;148;32;36;23;20;28;9;101;57;28;16;0;0;0;26;26;0;0;0;0;0;1168;61;12;0;3;8;31;7;116;70;17;2;2;25;0;269;164;25;23;19;38;0;285;143;74;37;11;20;0;437;343;58;15;12;9;0
53061053100;4962;1620;4894;7;35;20;6;1843;200;44;8;0;0;7;29;0;13;0;7;0;0;6;0;63;28;0;5;30;0;0;64;54;0;10;0;0;0;16;16;0;0;0;0;0;688;22;0;0;0;0;22;0;56;42;0;0;0;14;0;90;22;7;15;15;31;0;300;131;62;52;36;19;0;220;157;39;15;0;9;0
53061053200;5102;1861;4954;17;50;57;24;2224;362;48;5;8;0;0;35;0;74;15;6;0;10;43;0;104;31;19;27;19;8;0;73;47;26;0;0;0;0;63;53;0;0;0;0;10;907;46;25;0;0;0;21;0;150;71;21;30;0;28;0;216;100;26;20;14;56;0;207;108;39;42;9;9;0;288;218;45;25;0;0;0
53061053300;6478;2280;6223;0;90;131;34;2420;538;156;5;5;14;4;115;13;122;11;27;27;27;30;0;123;68;17;11;23;0;4;55;47;0;0;0;0;8;82;54;0;0;0;0;28;1026;75;15;12;10;13;23;2;162;104;24;26;4;4;0;250;131;50;33;20;16;0;263;134;71;45;13;0;0;276;240;2;15;0;19;0
53061053400;3670;1218;3506;0;133;25;6;1257;113;22;0;0;0;0;11;11;43;13;3;9;0;18;0;30;13;0;0;0;9;8;9;9;0;0;0;0;0;9;9;0;0;0;0;0;614;27;0;0;14;0;10;3;36;3;1;8;0;24;0;107;71;7;7;13;9;0;189;105;37;21;9;17;0;255;164;47;44;0;0;0
53061053501;7342;2776;7114;0;82;125;21;2710;1053;258;25;17;35;8;173;0;191;19;31;11;29;101;0;393;124;79;75;40;44;31;149;140;9;0;0;0;0;62;54;8;0;0;0;0;1170;94;0;31;18;11;34;0;108;67;9;0;0;32;0;266;103;40;24;72;27;0;388;193;111;60;24;0;0;314;251;37;26;0;0;0
53061053502;6536;2158;6380;42;58;35;21;2314;214;49;0;0;0;7;28;14;38;0;0;0;10;21;7;48;34;0;9;5;0;0;62;37;0;8;0;0;17;17;6;0;0;0;0;11;936;53;0;8;8;7;14;16;59;36;0;0;10;13;0;238;103;45;5;6;79;0;326;207;63;45;5;6;0;260;203;43;14;0;0;0
53061053600;7648;2663;7507;2;83;13;43;3325;509;64;0;10;2;0;43;9;167;10;6;22;34;70;25;150;29;57;41;21;2;0;92;60;17;0;0;0;15;36;36;0;0;0;0;0;1171;94;13;0;11;15;41;14;150;30;26;18;17;59;0;215;83;24;63;33;12;0;300;164;63;61;12;0;0;412;336;39;15;12;10;0
53061053700;2411;962;2364;0;37;4;6;1048;210;63;0;0;25;0;28;10;70;6;20;7;11;20;6;48;23;3;3;8;0;11;17;17;0;0;0;0;0;12;12;0;0;0;0;0;451;61;8;2;6;5;34;6;106;74;7;9;5;11;0;150;124;8;12;6;0;0;70;48;12;3;7;0;0;64;54;6;4;0;0;0
53061053800;8921;3265;8721;22;132;36;10;3872;672;167;0;5;2;3;140;17;183;23;13;15;27;94;11;180;69;28;31;23;13;16;99;81;7;6;4;0;1;43;38;0;0;0;0;5;1191;69;10;9;7;3;40;0;172;99;5;24;4;40;0;327;181;48;44;22;32;0;344;221;49;36;12;26;0;279;219;43;15;2;0;0
53063000100;810;285;756;0;49;5;0;416;168;41;0;0;0;0;33;8;76;12;16;25;8;15;0;29;13;16;0;0;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;64;28;0;0;17;5;6;0;5;0;0;5;0;0;0;11;6;5;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0
53063000200;4377;1816;4145;47;121;14;50;1903;827;422;23;18;39;35;279;28;194;34;38;63;0;59;0;147;72;35;20;7;0;13;45;42;0;0;3;0;0;19;19;0;0;0;0;0;925;177;40;17;42;10;63;5;237;117;12;33;34;41;0;283;192;49;36;0;6;0;145;133;6;0;6;0;0;83;83;0;0;0;0;0
53063000300;5196;1903;4908;21;137;82;48;2069;698;197;0;0;22;0;143;32;260;14;24;57;52;95;18;181;93;37;39;12;0;0;60;37;0;0;0;0;23;0;0;0;0;0;0;0;1200;235;32;0;72;36;83;12;239;146;19;22;0;52;0;405;325;70;0;10;0;0;216;188;28;0;0;0;0;105;105;0;0;0;0;0
53063000400;3940;1770;3725;44;48;123;0;1850;958;301;0;0;12;6;269;14;368;45;80;76;60;107;0;221;108;94;12;0;0;7;36;36;0;0;0;0;0;32;32;0;0;0;0;0;732;160;48;14;13;21;58;6;152;76;21;21;15;19;0;267;177;44;24;18;4;0;109;92;17;0;0;0;0;44;44;0;0;0;0;0
53063000500;3216;1479;3084;109;11;7;5;1512;402;133;0;0;0;9;109;15;131;4;8;19;30;62;8;97;60;20;17;0;0;0;27;27;0;0;0;0;0;14;14;0;0;0;0;0;1020;163;32;13;40;13;65;0;255;160;0;22;7;66;0;298;205;54;31;8;0;0;174;139;35;0;0;0;0;130;130;0;0;0;0;0
53063000600;2913;1235;2754;15;39;75;30;1268;312;57;7;0;0;0;34;16;120;0;18;39;19;44;0;94;59;10;25;0;0;0;41;41;0;0;0;0;0;0;0;0;0;0;0;0;885;151;26;58;11;6;37;13;204;86;36;0;39;43;0;363;260;54;30;15;4;0;98;84;8;0;6;0;0;69;69;0;0;0;0;0
53063000700;5198;2114;5021;57;98;22;0;2210;514;97;0;8;0;0;82;7;151;6;7;19;25;87;7;177;59;87;8;12;11;0;82;75;7;0;0;0;0;7;7;0;0;0;0;0;1614;169;29;38;25;29;48;0;417;261;43;16;17;80;0;605;391;105;61;48;0;0;248;222;20;6;0;0;0;175;175;0;0;0;0;0
53063000800;4658;1777;4489;4;51;109;5;1785;204;16;0;0;0;0;16;0;53;0;10;9;4;30;0;75;30;13;12;7;7;6;26;12;14;0;0;0;0;34;34;0;0;0;0;0;1507;36;0;0;7;0;29;0;104;31;28;0;5;40;0;405;244;35;43;43;40;0;383;266;71;32;14;0;0;579;524;45;0;0;4;6
53063000900;6867;2672;6633;29;113;61;31;2736;541;116;0;0;0;0;109;7;135;0;23;27;19;59;7;177;62;83;27;0;0;5;75;55;12;0;0;0;8;38;38;0;0;0;0;0;2069;183;16;46;0;7;100;14;418;253;35;31;32;67;0;697;346;183;80;61;27;0;461;366;63;25;7;0;0;310;288;11;0;11;0;0
53063001000;4894;1999;4730;16;67;69;12;2070;377;72;0;0;0;0;65;7;95;9;16;24;12;28;6;105;83;0;22;0;0;0;73;73;0;0;0;0;0;32;32;0;0;0;0;0;1538;123;15;15;7;15;64;7;235;120;56;0;21;38;0;585;360;134;75;8;8;0;368;333;29;0;6;0;0;227;227;0;0;0;0;0
53063001100;3277;1462;3170;30;7;70;0;1386;168;12;0;0;0;0;5;7;50;19;0;0;19;12;0;67;30;32;5;0;0;0;39;39;0;0;0;0;0;0;0;0;0;0;0;0;1117;130;19;11;13;11;76;0;146;80;18;31;6;11;0;331;200;55;48;6;22;0;273;239;23;11;0;0;0;237;224;8;5;0;0;0
53063001200;2153;874;2067;45;6;35;0;1016;292;106;0;0;0;8;98;0;65;8;0;16;10;31;0;76;47;20;9;0;0;0;26;26;0;0;0;0;0;19;19;0;0;0;0;0;624;67;6;6;11;6;38;0;139;68;20;11;5;35;0;257;167;46;25;11;8;0;119;91;28;0;0;0;0;42;42;0;0;0;0;0
53063001300;3254;1425;3087;43;49;46;29;1532;544;132;0;0;0;7;105;20;169;22;18;31;37;40;21;167;113;26;15;9;4;0;58;58;0;0;0;0;0;18;18;0;0;0;0;0;808;96;17;18;5;6;43;7;213;122;24;30;11;26;0;265;173;62;25;5;0;0;143;135;8;0;0;0;0;91;91;0;0;0;0;0
53063001400;5919;2584;5498;114;144;151;12;2710;1132;336;0;0;16;22;278;20;371;48;11;90;70;146;6;324;183;96;28;0;0;17;42;42;0;0;0;0;0;59;49;0;10;0;0;0;1381;283;70;38;33;68;74;0;452;323;38;38;16;37;0;377;220;86;40;16;15;0;219;204;15;0;0;0;0;50;50;0;0;0;0;0
53063001500;5312;2082;4898;42;175;171;26;2206;757;261;0;6;0;16;211;28;246;35;30;38;65;78;0;179;65;50;59;5;0;0;66;66;0;0;0;0;0;5;5;0;0;0;0;0;1287;202;46;38;34;23;47;14;346;126;21;42;52;105;0;493;267;93;92;41;0;0;159;144;15;0;0;0;0;87;87;0;0;0;0;0
53063001600;2397;937;2073;44;113;144;23;1005;514;265;7;39;25;29;158;7;149;33;11;23;42;40;0;48;8;16;8;0;0;16;52;52;0;0;0;0;0;0;0;0;0;0;0;0;392;75;29;13;0;0;33;0;109;66;0;13;12;18;0;99;55;25;19;0;0;0;70;56;14;0;0;0;0;39;39;0;0;0;0;0
53063001700;3820;1323;3601;42;69;87;21;1361;206;28;0;0;0;0;22;6;98;11;0;15;22;50;0;65;6;29;10;20;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;1023;117;8;27;13;23;40;6;172;42;11;30;19;70;0;423;171;125;88;29;10;0;214;189;17;8;0;0;0;97;92;5;0;0;0;0
53063001800;3070;1428;2866;57;48;99;0;1473;787;231;0;0;0;0;211;20;265;11;13;64;42;135;0;191;131;41;11;0;8;0;51;51;0;0;0;0;0;49;49;0;0;0;0;0;502;117;30;24;0;10;53;0;131;62;6;38;0;25;0;141;67;30;20;8;16;0;84;75;9;0;0;0;0;29;29;0;0;0;0;0
53063001900;3910;1550;3660;56;120;56;18;1660;656;162;0;0;12;0;150;0;248;40;56;61;43;44;4;172;110;39;9;9;0;5;70;66;0;0;0;0;4;4;4;0;0;0;0;0;784;101;28;12;0;0;57;4;199;62;39;19;18;61;0;232;137;52;17;26;0;0;139;120;11;8;0;0;0;113;106;7;0;0;0;0
53063002000;4224;1782;3942;99;166;17;0;1970;1037;481;0;27;11;13;413;17;340;42;53;77;71;97;0;154;117;30;0;0;0;7;33;33;0;0;0;0;0;29;21;0;0;0;0;8;705;175;43;33;17;9;55;18;113;48;14;14;0;37;0;208;127;50;17;7;7;0;142;126;8;8;0;0;0;67;60;7;0;0;0;0
53063002100;2489;1061;2324;28;21;102;14;1106;478;186;0;13;21;0;146;6;144;21;14;35;26;48;0;98;63;27;4;4;0;0;38;38;0;0;0;0;0;12;12;0;0;0;0;0;518;119;13;28;33;18;27;0;162;72;11;19;9;51;0;121;65;40;4;12;0;0;63;59;4;0;0;0;0;53;53;0;0;0;0;0
53063002200;341;135;336;5;0;0;0;162;157;73;0;0;0;0;68;5;43;0;7;5;24;7;0;23;12;0;7;0;4;0;6;6;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53063002300;4998;1970;4625;26;205;88;54;2295;947;380;10;0;7;6;315;42;335;55;25;78;44;126;7;213;93;73;47;0;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;736;148;9;48;0;9;82;0;155;105;20;23;7;0;0;243;160;16;22;39;6;0;122;114;0;8;0;0;0;68;68;0;0;0;0;0
53063002400;2760;1205;2309;154;170;95;32;1327;1015;632;52;63;114;36;319;48;223;48;52;37;55;25;6;114;90;8;10;0;0;6;32;32;0;0;0;0;0;14;14;0;0;0;0;0;108;12;7;0;0;0;5;0;45;14;0;14;0;17;0;38;30;8;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0
53063002500;6421;2597;5928;73;78;272;70;2829;1804;894;23;24;47;32;699;69;485;71;116;101;31;146;20;367;254;28;5;16;57;7;29;22;7;0;0;0;0;29;23;0;0;0;0;6;686;115;31;6;6;13;47;12;107;51;11;5;28;12;0;244;146;58;20;5;15;0;157;142;15;0;0;0;0;63;63;0;0;0;0;0
53063002600;4350;1867;3949;128;171;93;9;1970;1047;327;0;0;7;10;292;18;344;8;34;98;61;143;0;260;167;81;0;12;0;0;80;62;12;0;0;0;6;36;36;0;0;0;0;0;747;149;42;20;9;25;53;0;146;70;17;16;9;34;0;259;153;55;36;7;8;0;126;111;8;7;0;0;0;67;67;0;0;0;0;0
53063002700;1287;574;1053;122;90;6;16;709;358;206;8;15;30;5;139;9;105;7;24;18;23;27;6;32;23;9;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;224;106;12;28;6;27;33;0;57;40;7;0;10;0;0;31;31;0;0;0;0;0;6;6;0;0;0;0;0;24;24;0;0;0;0;0
53063002800;833;346;741;40;44;5;3;398;162;28;0;0;0;0;22;6;70;23;0;7;0;33;7;56;38;18;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;181;28;8;7;0;6;7;0;89;36;5;21;19;8;0;52;18;17;11;6;0;0;6;6;0;0;0;0;0;6;6;0;0;0;0;0
53063002900;2907;1098;2617;94;57;114;25;1047;168;28;0;0;0;0;28;0;44;0;4;5;11;18;6;59;21;24;14;0;0;0;29;23;6;0;0;0;0;8;8;0;0;0;0;0;833;85;25;5;0;16;33;6;150;110;6;17;0;17;0;272;163;79;19;0;11;0;180;147;26;7;0;0;0;146;141;5;0;0;0;0
53063003000;2462;847;1956;355;126;25;0;1030;474;139;0;0;0;0;139;0;213;21;20;39;41;92;0;64;44;13;0;7;0;0;42;42;0;0;0;0;0;16;16;0;0;0;0;0;434;142;37;13;27;0;55;10;178;68;12;24;16;58;0;77;72;5;0;0;0;0;20;20;0;0;0;0;0;17;17;0;0;0;0;0
53063003100;4609;1871;3734;435;89;303;48;2009;795;357;0;44;77;41;174;21;251;41;39;56;27;81;7;153;78;8;45;16;0;6;34;34;0;0;0;0;0;0;0;0;0;0;0;0;951;112;18;31;21;0;31;11;221;55;28;50;8;80;0;319;185;51;60;17;6;0;160;149;11;0;0;0;0;139;139;0;0;0;0;0
53063003200;3277;1631;3027;65;112;56;17;1860;1385;469;0;0;19;33;376;41;512;103;107;122;66;114;0;300;237;24;17;16;0;6;37;10;27;0;0;0;0;67;67;0;0;0;0;0;41;0;0;0;0;0;0;0;9;9;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;0;0;0;0
53063003300;228;136;183;8;0;25;12;166;96;67;12;6;19;0;22;8;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53063003400;978;666;871;43;40;0;24;784;697;550;83;86;53;111;163;54;105;98;0;7;0;0;0;22;22;0;0;0;0;0;13;13;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53063003500;1172;965;1056;32;59;21;4;1095;953;719;71;85;135;110;257;61;126;55;31;22;6;12;0;51;42;0;4;5;0;0;22;18;4;0;0;0;0;35;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
